source_draw_no,target_draw_no,CandidateNumber,score,engine_score,verifier_score,engine_count,engines,signatures,verifier_info
4066,4067,5692,14.191285482670299,4.1912854826703,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 2, 0, 7] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 5, 5, 8]","{""digit_sum"": 22, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4066,4067,7624,14.191285482670299,4.1912854826703,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 1, 9, 4] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 2, 3, 9]","{""digit_sum"": 19, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4066,4067,0570,14.09564274133515,2.09564274133515,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[3, 0, 9, 0], [4, 0, 4, 8], [1, 0, 3, 9], [7, 0, 1, 9]]|B=[4, 7, 9, 0] ## SOLVED_AFFINE|M=[[1, 0, 0, 0], [1, 0, 9, 9], [8, 0, 1, 0], [6, 9, 1, 0]]|B=[4, 2, 6, 6]","{""digit_sum"": 12, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4066,4067,8941,14.09564274133515,2.09564274133515,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [7, 0, 9, 1], [7, 0, 9, 1], [0, 9, 9, 0]]|B=[8, 1, 6, 5] ## SOLVED_AFFINE|M=[[2, 0, 0, 0], [5, 0, 0, 9], [8, 1, 0, 9], [0, 0, 1, 0]]|B=[4, 0, 5, 0]","{""digit_sum"": 22, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4066,4067,0689,12.191285482670299,4.1912854826703,8.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 2, 0, 7] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 2, 4, 5]","{""digit_sum"": 23, ""even"": 3, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4066,4067,0519,12.09564274133515,2.09564274133515,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [1, 9, 1, 0], [3, 6, 0, 2], [1, 1, 2, 9]]|B=[0, 1, 4, 3] ## POLY_POWER_2_MEAN_SHIFT=[4, 4, 5, 3]","{""digit_sum"": 15, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4066,4067,0943,12.09564274133515,2.09564274133515,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[3, 0, 0, 0], [1, 9, 1, 0], [1, 0, 1, 0], [7, 0, 0, 0]]|B=[8, 9, 5, 5] ## POLY_POWER_2_MEAN_SHIFT=[4, 4, 5, 3]","{""digit_sum"": 16, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4066,4067,2721,12.09564274133515,2.09564274133515,10.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [9, 1, 0, 0], [9, 1, 9, 0], [0, 1, 2, 9]]|B=[2, 7, 2, 3] ## POLY_COEFFS=[[0, 9, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4], [9, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1], [5, 5, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6], [6, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]","{""digit_sum"": 12, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4066,4067,1846,12.09564274133515,2.09564274133515,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [9, 0, 9, 0], [9, 0, 0, 1], [0, 9, 9, 0]]|B=[1, 2, 6, 2] ## SOLVED_AFFINE|M=[[1, 0, 0, 0], [1, 9, 0, 0], [0, 9, 9, 1], [2, 1, 1, 9]]|B=[6, 3, 2, 8]","{""digit_sum"": 19, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4066,4067,9071,11.347614707275241,1.3476147072752422,10.0,2,E1_CROSS_PAIR_LINEAR|E4_MARKOV,"SOLVED_AFFINE|M=[[3, 0, 0, 0], [4, 9, 0, 1], [5, 0, 0, 0], [3, 0, 0, 0]]|B=[3, 1, 7, 5] ## MARKOV_COLD_DELTA_7","{""digit_sum"": 17, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4066,4067,2611,10.143464112002725,3.143464112002725,7.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 2, 3, 9] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [9, 1, 0, 0], [9, 1, 9, 0], [0, 1, 2, 9]]|B=[2, 7, 2, 3]","{""digit_sum"": 10, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 0.5}"
4066,4067,9004,10.09564274133515,2.09564274133515,8.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[3, 0, 0, 0], [1, 9, 1, 0], [1, 0, 1, 0], [7, 0, 0, 0]]|B=[8, 9, 5, 5] ## SOLVED_AFFINE|M=[[3, 0, 0, 0], [1, 9, 1, 0], [1, 0, 1, 0], [7, 0, 0, 0]]|B=[8, 9, 5, 5]","{""digit_sum"": 13, ""even"": 3, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4066,4067,4153,9.347614707275241,1.3476147072752422,8.0,2,E1_CROSS_PAIR_LINEAR|E4_MARKOV,"SOLVED_AFFINE|M=[[1, 0, 0, 0], [1, 0, 9, 9], [8, 0, 1, 0], [6, 9, 1, 0]]|B=[4, 2, 6, 6] ## MARKOV_COLD_DELTA_7","{""digit_sum"": 13, ""even"": 1, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4066,4067,8494,9.09564274133515,2.09564274133515,7.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [7, 0, 9, 1], [7, 0, 9, 1], [0, 9, 9, 0]]|B=[8, 1, 6, 5] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [7, 0, 9, 1], [7, 0, 9, 1], [0, 9, 9, 0]]|B=[8, 1, 6, 5]","{""digit_sum"": 25, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 0.5}"
4066,4067,0178,8.09564274133515,2.09564274133515,6.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 8, 5, 7]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4066,4067,0499,8.09564274133515,2.09564274133515,6.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 2, 0, 7]","{""digit_sum"": 22, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,1498,14.799670039466802,2.799670039466802,12.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9]","{""digit_sum"": 22, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,2635,14.799670039466802,2.799670039466802,12.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,8147,14.799670039466802,2.799670039466802,12.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9]","{""digit_sum"": 20, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,3474,14.275111192323706,4.275111192323706,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 1, 0], [8, 5, 2, 1], [0, 2, 7, 0], [8, 3, 6, 1]]|B=[9, 4, 7, 0] ## SOLVED_AFFINE|M=[[0, 0, 1, 0], [8, 5, 2, 1], [0, 2, 7, 0], [8, 3, 6, 1]]|B=[9, 4, 7, 0]","{""digit_sum"": 18, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,4145,14.275111192323706,4.275111192323706,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 1, 0], [8, 5, 2, 1], [0, 2, 7, 0], [8, 3, 6, 1]]|B=[9, 4, 7, 0] ## SOLVED_AFFINE|M=[[1, 0, 0, 0], [2, 0, 1, 0], [8, 1, 0, 0], [0, 1, 9, 9]]|B=[2, 8, 0, 0]","{""digit_sum"": 14, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,4918,14.137555596161853,2.137555596161853,12.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[2, 0, 0, 0], [6, 9, 6, 6], [6, 0, 0, 0], [0, 1, 9, 1]]|B=[2, 7, 5, 7] ## POLY_POWER_3_MEAN_SHIFT=[4, 4, 5, 5]","{""digit_sum"": 22, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,5016,14.137555596161853,2.137555596161853,12.0,2,E1_CROSS_PAIR_LINEAR|E3_POLYNOMIAL,"SOLVED_AFFINE|M=[[3, 1, 9, 9], [6, 7, 3, 3], [5, 5, 5, 4], [1, 1, 0, 9]]|B=[3, 6, 4, 1] ## POLY_POWER_2_MEAN_SHIFT=[4, 4, 5, 5]","{""digit_sum"": 12, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,0497,14.137555596161853,2.137555596161853,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 0, 0, 0], [6, 9, 6, 6], [6, 0, 0, 0], [0, 1, 9, 1]]|B=[2, 7, 5, 7] ## SOLVED_AFFINE|M=[[2, 0, 0, 0], [6, 9, 6, 6], [6, 0, 0, 0], [0, 1, 9, 1]]|B=[2, 7, 5, 7]","{""digit_sum"": 20, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,3708,14.137555596161853,2.137555596161853,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 0, 0, 0], [6, 1, 5, 7], [8, 0, 9, 1], [9, 4, 2, 3]]|B=[1, 3, 9, 9] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [2, 0, 0, 9], [5, 1, 2, 9], [9, 0, 4, 6]]|B=[3, 8, 9, 1]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,6367,13.360712409521135,3.3607124095211356,10.0,2,E1_CROSS_PAIR_LINEAR|E4_MARKOV,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 2, 1, 3] ## MARKOV_STATE_TRANSITION:6367","{""digit_sum"": 22, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,2354,13.20633339424278,3.2063333942427796,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 4, 6, 2] ## SOLVED_AFFINE|M=[[2, 0, 0, 0], [6, 9, 6, 6], [6, 0, 0, 0], [0, 1, 9, 1]]|B=[2, 7, 5, 7]","{""digit_sum"": 14, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,2861,13.20633339424278,3.2063333942427796,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 4, 6, 2] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 9, 3, 1], [9, 2, 9, 0], [1, 0, 7, 4]]|B=[2, 5, 1, 0]","{""digit_sum"": 17, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4067,4068,3658,13.20633339424278,3.2063333942427796,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[3, 1, 9, 1] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 1, 1, 9], [0, 0, 2, 8], [0, 0, 9, 2]]|B=[3, 4, 3, 5]","{""digit_sum"": 22, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,5670,13.20633339424278,3.2063333942427796,10.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[2, 0, 0, 0], [1, 6, 1, 8], [8, 9, 0, 0], [4, 9, 3, 6]]|B=[5, 0, 3, 8] ## SOLVED_AFFINE|M=[[2, 0, 0, 0], [2, 8, 4, 3], [5, 8, 2, 1], [2, 5, 3, 1]]|B=[7, 0, 8, 3]","{""digit_sum"": 18, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,9510,13.20633339424278,3.2063333942427796,10.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 4, 6, 2] ## SOLVED_AFFINE|M=[[7, 6, 1, 0], [5, 7, 0, 0], [7, 1, 6, 8], [7, 0, 3, 2]]|B=[8, 9, 3, 1]","{""digit_sum"": 15, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4067,4068,0556,12.799670039466802,2.799670039466802,10.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9]","{""digit_sum"": 16, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,1981,12.799670039466802,2.799670039466802,10.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9]","{""digit_sum"": 19, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4067,4068,2883,12.799670039466802,2.799670039466802,10.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9]","{""digit_sum"": 21, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4067,4068,4181,12.799670039466802,2.799670039466802,10.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9]","{""digit_sum"": 14, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,5943,12.799670039466802,2.799670039466802,10.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9]","{""digit_sum"": 21, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4067,4068,6312,12.799670039466802,2.799670039466802,10.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9]","{""digit_sum"": 12, ""even"": 2, ""high"": 1, ""high_low_score"": 1.0, ""low"": 3, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,6635,12.799670039466802,2.799670039466802,10.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9]","{""digit_sum"": 20, ""even"": 2, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4067,4068,7026,12.799670039466802,2.799670039466802,10.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9]","{""digit_sum"": 15, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4067,4068,7613,12.799670039466802,2.799670039466802,10.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9]","{""digit_sum"": 17, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4067,4068,8290,12.799670039466802,2.799670039466802,10.0,1,E2_SET_PROJECTOR,"SET_PROJECTOR|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9] ## SET_MEAN_SHIFT|M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 0, 9, 9]","{""digit_sum"": 19, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4068,4069,5448,20.450766770212724,5.450766770212725,15.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[2, 2, 8, 5] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[3, 6, 5, 6] ## SOLVED_AFFINE|M=[[6, 9, 7, 2], [4, 6, 8, 7], [6, 4, 4, 0], [5, 8, 4, 5]]|B=[3, 1, 8, 3]","{""digit_sum"": 21, ""even"": 3, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 1, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4068,4069,1781,19.36061341617018,4.36061341617018,15.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 1, 0, 0], [9, 0, 0, 9], [9, 1, 8, 9]]|B=[1, 9, 2, 5] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 1, 8, 0], [1, 0, 9, 0], [0, 0, 0, 1]]|B=[1, 1, 6, 0] ## SOLVED_AFFINE|M=[[6, 9, 7, 2], [4, 6, 8, 7], [6, 4, 4, 0], [5, 8, 4, 5]]|B=[3, 1, 8, 3]","{""digit_sum"": 17, ""even"": 1, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4068,4069,7952,18.54092012425527,6.54092012425527,12.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[0, 2, 7, 5] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[3, 8, 1, 7] ## M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[4, 7, 9, 9]","{""digit_sum"": 23, ""even"": 1, ""high"": 3, ""high_low_score"": 1.0, ""low"": 1, ""odd"": 3, ""odd_even_score"": 1.0, ""sum_score"": 2.0}"
4068,4069,1562,16.36061341617018,4.36061341617018,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 8, 2, 1], [4, 0, 0, 0], [9, 1, 8, 0]]|B=[1, 2, 0, 2] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 8, 2, 1], [4, 0, 0, 0], [9, 1, 8, 0]]|B=[1, 2, 0, 2]","{""digit_sum"": 14, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4068,4069,1746,16.36061341617018,4.36061341617018,12.0,1,E1_CROSS_PAIR_LINEAR,"SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 8, 2, 1], [4, 0, 0, 0], [9, 1, 8, 0]]|B=[1, 2, 0, 2] ## SOLVED_AFFINE|M=[[0, 0, 0, 0], [0, 8, 2, 1], [4, 0, 0, 0], [9, 1, 8, 0]]|B=[1, 2, 0, 2]","{""digit_sum"": 18, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
4068,4069,0961,15.270460062127636,3.270460062127635,12.0,1,E1_CROSS_PAIR_LINEAR,"M=[[1, 0, 0, 0], [0, 1, 0, 0], [0, 0, 1, 0], [0, 0, 0, 1]]|B=[1, 0, 1, 0] ## SOLVED_AFFINE|M=[[0, 0, 9, 0], [1, 9, 0, 0], [9, 9, 2, 0], [1, 1, 9, 2]]|B=[5, 9, 4, 6]","{""digit_sum"": 16, ""even"": 2, ""high"": 2, ""high_low_score"": 2.0, ""low"": 2, ""odd"": 2, ""odd_even_score"": 2.0, ""sum_score"": 2.0}"
